Ref,Qty,Value,Footprint,Manufacturer,MPN,Distributor,DistributorPN,Package,Description,DNP,Notes
C3463,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3464,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3465,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3466,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3467,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3468,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3469,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3470,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3471,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3472,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3473,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3474,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3475,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3476,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3477,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3478,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3479,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3480,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3481,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3482,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3483,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3484,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3485,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3486,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3487,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3488,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3489,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3490,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3491,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3492,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3493,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3494,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3495,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3496,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3497,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3498,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3499,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3500,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3501,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3502,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3503,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3504,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3505,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3506,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3507,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3508,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3509,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3510,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3511,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3512,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3513,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3514,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3515,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3516,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3517,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3518,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3519,1,10uF 6.3V X7R 0805,Capacitor_SMD:C_0805_2012Metric,Murata,GRM21BR60J106ME19L,Digi-Key,490-3903-1-ND,0805,HBM4 Tier-2 bulk decoupling (per stack),,
C3520,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3521,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3522,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3523,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3524,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3525,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3526,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3527,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3528,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3529,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3530,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3531,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3532,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3533,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3534,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3535,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3536,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3537,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3538,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3539,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3540,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3541,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3542,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3543,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3544,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3545,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3546,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3547,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3548,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3549,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3550,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3551,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3552,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3553,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3554,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3555,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3556,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3557,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3558,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3559,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3560,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3561,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3562,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3563,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3564,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3565,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3566,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3567,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3568,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3569,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3570,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3571,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3572,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3573,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3574,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3575,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3576,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3577,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3578,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3579,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3580,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3581,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3582,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
C3583,1,100nF 6.3V X5R 01005,Capacitor_SMD:C_01005_0402Metric,Murata,GRM022R60J104ME15L,Digi-Key,490-18187-1-ND,01005,TFLN PIC local RF bypass (direct-drive rail),,
TV1,2048,THERMAL_VIA_0p3mm,"(in-board via, tagged thermal_via_array)",(fab),N/A,(fab),—,"0.3 mm drill, 0.55 mm pad, filled + capped",Thermal via array under NCE BGA + HBM4 stacks (1024 per compute unit),,
TV2,480,THERMAL_VIA_0p4mm,"(in-board via, tagged thermal_via_array)",(fab),N/A,(fab),—,"0.4 mm drill, 0.70 mm pad, filled + capped",Thermal via under DrMOS PowerPAK (10 per phase × 48 phases),,
R1,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R2,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R3,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R4,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R5,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R6,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R7,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R8,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R9,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
R10,1,100Ω 0.1% 1/16W,Resistor_SMD:R_0402_1005Metric,Panasonic,ERA-2AEB101X,Digi-Key,P100DBCT-ND,0402 thin-film,100Ω diff termination (PCIe/TFLN/SerDes),,
